"Guid","AccountId","Amount","CloseDate","ContactId","Description","ForecastCategoryName","LeadSource","Name","NextStep","Pricebook2Id","Probability","SBQQ__Contracted__c","SBQQ__CreateContractedPrices__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__PrimaryQuote__c","SBQQ__QuotePricebookId__c","SBQQ__Renewal__c","StageName","Type","sbaa__ApprovalStatus__c","sbaa__ApprovalStep__c","sbaa__StepApproved__c","sbaa__SubmittedDate__c"
d1f7de60-a96a-434b-92f1-849a3de20160,2d9b19de-f7ab-49c0-b65e-f96bec59b326,72395.0,2021-12-14,"#N/A","#N/A",Omitted,"#N/A",Twimm - Initial Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
d25d0c59-afd5-453f-a011-92db984e0293,fecefd16-da89-48dc-ad85-7483fbc8ac9b,11550.0,2022-01-20,"#N/A","#N/A",Pipeline,"#N/A",Tagopia - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
d26e701b-76a5-4796-a495-b1383b3e684f,cffb3738-a442-44d4-bed7-5b1ffcf33ebc,100082.0,2022-10-17,"#N/A","#N/A",Pipeline,"#N/A",Topicstorm - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
d27411d0-a488-42eb-be7f-8e161f32228d,e49c59eb-74e4-4a29-b3c6-8d3ebc1b7581,18350.0,2022-03-22,"#N/A","#N/A",Pipeline,"#N/A",Photofeed - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
d2826acd-cfe2-438c-b4e2-ab9d489a6f02,fcb9c65f-2e13-4522-99dd-332aef3f4928,34995.0,2022-08-08,"#N/A","#N/A",Pipeline,"#N/A",Kamba - Additional Sale,"#N/A","#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
d2fd9b21-3970-4708-bc82-8560db645b02,c0774738-1531-4aaf-8435-48963c93e4db,99835.0,2022-08-17,"#N/A","#N/A",Pipeline,"#N/A",Twitterwire - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
d3436a30-de25-46b8-9e3b-ce1f430f5eda,d1662cbc-a2b5-485c-8e3d-41ca44a29397,110785.0,2022-05-12,"#N/A","#N/A",Pipeline,"#N/A",JumpXS - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
d38322e9-7f25-47f5-9bb8-811a6bdc0545,1841f083-073d-44e4-ae80-1c7ae4961761,11550.0,2022-01-20,"#N/A","#N/A",Pipeline,"#N/A",Flipbug - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
d3935943-08d3-45b5-87b7-1aa065e2c586,96c02fb7-e0a6-4aca-8d47-db2f093cc966,75000.0,2022-05-12,"#N/A","#N/A",Pipeline,"#N/A",Plambee - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
d3ec3a7f-b758-4d55-9e07-a4276c4f05bf,f3472f6e-88be-45ee-aa41-77c27eafba1e,72395.0,2021-08-23,"#N/A","#N/A",Omitted,"#N/A",Mycat - Initial Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
d4238205-2e14-4c8c-ba6d-9a1e5baf3f95,2511b2e7-40a5-4a8e-b74d-b0e23a30fda9,32395.00000002,2022-01-06,"#N/A","#N/A",Closed,"#N/A",Edgeclub - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d458adb7-b9da-4e73-b962-464f370317e3,acf6cae1-105f-402c-82f3-af4e7e7c51fe,32395.00000002,2022-03-06,"#N/A","#N/A",Closed,"#N/A",Brightdog - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d493e12b-b65e-4757-965a-2244fc6dbd09,a7b1d37e-b279-4919-9c1c-3c188347597f,72395.0,2022-08-19,"#N/A","#N/A",Pipeline,"#N/A",Gigaclub - Initial Sale,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
d512a363-a3bd-4f87-a9b5-e030c0d22ab9,139c657e-ff52-4e73-96fd-3a7591be0e5c,32395.00000002,2022-03-06,"#N/A","#N/A",Closed,"#N/A",Babbleopia - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d57b23ee-e861-443e-a0cb-7eafb02b7353,364201d3-bb65-4373-964c-e4282db60935,32395.00000002,2022-08-11,"#N/A","#N/A",Closed,"#N/A",Zoovu - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d5976b65-ace0-49c8-89e4-a9721683de3f,7767ffe8-850a-4352-bd5e-5a2d20ddc6b3,32395.00000002,2022-03-06,"#N/A","#N/A",Closed,"#N/A",Fatz - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d5d8ffd9-0c88-4273-9752-00f7a26a3efa,a497c590-8a63-4250-9e40-1098a8f2d086,75650.0,2022-06-16,"#N/A","#N/A",Pipeline,"#N/A",Skyvu - Additional Sale,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
d5ebd27a-6da1-4f4b-81fb-60d632b92528,e3120267-d464-4822-96af-7ca189b04c7e,18050.0,2022-08-27,"#N/A","#N/A",Pipeline,"#N/A",Oodoo - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
d5f4eae0-96b3-4890-9d72-92081db7ce26,1a1e19f6-b794-4b0e-ac65-b8a5d711fb07,72395.0,2021-02-13,"#N/A","#N/A",Closed,"#N/A",Yakidoo - Additional Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d61faa17-3f86-4e8a-8e17-4b9ab1d5b9b0,675a08d3-a31e-4570-a3fb-018b2eec97bd,51495.0,2022-01-15,"#N/A","#N/A",Pipeline,"#N/A",Twiyo - Additional Sale,"#N/A","#N/A",60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,"#N/A","#N/A","#N/A",false,"#N/A"
d6201ecb-6e06-4d58-ac4f-5c81de931be9,69a65eb6-bd69-4feb-a0a3-b94786b5bb92,29995.0,2021-10-24,"#N/A","#N/A",Closed,"#N/A",Fiveclub - Additional Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d633f376-4ca9-4bbd-a366-da064df8e3e5,92bd4d1f-0ca7-4868-8d11-b82d4f109b27,100082.0,2022-05-12,"#N/A","#N/A",Pipeline,"#N/A",Kamba - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
d646e5d8-5c7f-4657-9541-f1a5ba9e32ea,f5ad6de4-26a8-464c-87b6-5356ee003326,43497.0,2022-03-08,"#N/A","#N/A",Pipeline,"#N/A",Yamia - SOW 2,"#N/A","#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
d65743c2-d773-41ad-b615-13c1623a96d0,7065666f-a0d2-490c-ac9c-0582b47dc4d9,32395.00000002,2022-03-06,"#N/A","#N/A",Closed,"#N/A",Vitz - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d6709aa5-216b-460b-ad15-217967b0fbe9,f68d8a85-4afd-44a8-97fd-39b473aa53ca,29995.0,2021-10-24,"#N/A","#N/A",Closed,"#N/A",Kazu - Additional Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d6d2b730-6ee8-4e86-b9f0-1f5ade190694,72c201dd-d15f-4a98-b578-a50442924a2f,32395.00000002,2022-03-06,"#N/A","#N/A",Closed,"#N/A",Skalith - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d6f3f2ff-8a6a-4bd5-9dda-5e184329f99c,4dbce182-7958-44bd-ad9e-96ae7319069e,72395.0,2021-08-23,"#N/A","#N/A",Omitted,"#N/A",Thoughtmix - Initial Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
d75faac1-fbca-4cee-b3e5-9789913e70c5,8afd4ab0-68d1-452f-a910-118302831363,32395.00000002,2022-03-06,"#N/A","#N/A",Closed,"#N/A",Omba - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d760b964-325d-446f-bc9e-e771e730f7d9,59f15a2b-ed21-422b-836c-609dc647fb7c,32395.00000002,2022-06-13,"#N/A","#N/A",Closed,"#N/A",Trilith - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d79ea462-0f41-4972-828d-1d2aa623a98f,72264854-3b29-4167-97c4-eba918dbdb90,72395.0,2021-08-23,"#N/A","#N/A",Omitted,"#N/A",Voolith - Initial Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
d7a928fe-bbca-4b2b-8270-c093465f05c6,0e73dcd4-2e50-4915-854f-7ef101a92c8c,72395.0,2021-08-23,"#N/A","#N/A",Omitted,"#N/A",Jetpulse - Initial Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
d804df67-e18d-4e28-b30f-9dae11a99973,47433368-1503-499f-ad23-2782c1e01c18,75000.0,2022-05-12,"#N/A","#N/A",Pipeline,"#N/A",Yozio - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
d80b7fd9-784d-4138-a59f-3e378136e73a,8ab778e3-dc70-430f-a5d7-be7bc7b1de7f,18350.0,2022-08-27,"#N/A","#N/A",Pipeline,"#N/A",Skyba - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
d83da1ee-26ee-413a-91c1-476204f6fdba,da3cded1-8727-4282-82f3-b3e904f75e9b,100082.0,2022-10-17,"#N/A","#N/A",Pipeline,"#N/A",Tazz - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
d85296d7-6233-4392-a158-38fa967d2d0c,bf88e758-5367-4dcb-bb03-d8e4129c1622,75000.0,2022-10-17,"#N/A","#N/A",Pipeline,"#N/A",Babblestorm - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
d8a26a02-699f-4f8c-b735-a9ca538ad5a7,696c560c-bc44-4570-a5f1-0949e3848904,100082.0,2022-09-02,"#N/A","#N/A",Pipeline,"#N/A",Voolith - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
d8d6c7c9-c7a6-4beb-a7f6-0ef30b2f3718,e1a29990-5029-4667-b6f5-70ecc36d25d7,72395.0,2022-01-28,"#N/A","#N/A",Omitted,"#N/A",Fiveclub - Initial Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
d9056fd7-b643-4a03-8024-652dbedc820f,9897522b-ae4b-4dab-ac58-58ad021374e3,32395.00000002,2022-06-13,"#N/A","#N/A",Closed,"#N/A",Noba - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,Existing Business,"#N/A","#N/A",false,"#N/A"
d92efe5c-071a-4ca4-a435-4446b2837e3b,6ffd64f3-0860-4136-9be9-e9919fb3b252,72395.0,2021-08-23,"#N/A","#N/A",Omitted,"#N/A",Topicshots - Initial Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
d97d14d0-6fe2-4f84-a201-434bd903596b,c9b8be88-ad02-48b3-a81a-56678b0097fe,72395.0,2022-03-14,"#N/A","#N/A",Pipeline,"#N/A",Zoonoodle - Initial Sale,"#N/A","#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
d990b89f-228e-4e5a-9161-29dd852aa9df,5baee89a-1446-4ce2-ba11-0be22f232165,32395.00000002,2022-01-06,"#N/A","#N/A",Closed,"#N/A",Quinu - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
d9e627b0-26e3-4f15-9f9c-810e84bfe556,02223fcd-18f8-4bd9-8e39-90a5263a9a5c,18050.0,2022-08-27,"#N/A","#N/A",Pipeline,"#N/A",Kwimbee - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
da6d309c-6814-434a-b45e-82ead620558f,4c77cd8f-7843-4a58-b479-1d50c4a12e5a,32395.00000002,2022-06-13,"#N/A","#N/A",Closed,"#N/A",Browsedrive - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
da6d3eda-8b45-4f40-a46d-83e8001aacf9,7194599a-8a32-4210-a254-c6c4732b3e17,100082.0,2022-05-12,"#N/A","#N/A",Pipeline,"#N/A",Jabbersphere - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
da97c0b0-3e99-46a8-bfd7-35e8b819a5bb,6cd670e2-b387-4433-8fa1-a457fa546b04,32395.00000002,2022-03-06,"#N/A","#N/A",Closed,"#N/A",Bluejam - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
daf6efe7-412d-40d4-b34c-32ed232d08d2,3dcfa2ba-ac3f-48aa-be23-184d4bb2e7dd,34995.0,2022-04-20,"#N/A","#N/A",Pipeline,"#N/A",DabZ - Additional Sale,"#N/A","#N/A",70.0,false,false,"#N/A",false,"#N/A","#N/A",false,Perception Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
db15dbe6-2369-4059-ba63-415a36456b3b,8afd4ab0-68d1-452f-a910-118302831363,75000.0,2022-05-12,"#N/A","#N/A",Pipeline,"#N/A",Omba - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
db370575-b64b-4551-a47b-e2c69afb0e26,da11c1dc-86bf-4c8b-bad3-0bedc730e872,11550.0,2022-03-22,"#N/A","#N/A",Pipeline,"#N/A",Quire - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
db39b271-864a-4534-b4bf-1c464d6b0c01,204dbd73-cca0-4547-a5e6-658d99b1cc7e,32395.00000002,2022-04-28,"#N/A","#N/A",Closed,"#N/A",Jaxworks - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
db68aae8-873e-4eff-9514-9f64524c27d4,364201d3-bb65-4373-964c-e4282db60935,29995.0,2022-03-25,"#N/A",Great customer and this deal is looking good,Pipeline,"#N/A",Zoovu - Additional Sale,prospect's spouse is married to vp at the competitor,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
db7cd509-7001-4400-b38d-251947d998ee,dbc72026-2087-4f76-9f02-f82c55cd41e5,0.0,2022-03-23,"#N/A","#N/A",Pipeline,"#N/A",Blognation - SOW 2,"#N/A","#N/A",90.0,false,false,"#N/A",false,"#N/A","#N/A",false,Negotiation/Review,"#N/A","#N/A","#N/A",false,"#N/A"
db7d5057-c6a2-4a8d-9c4e-c6f6b18a5249,d8c00490-103a-4307-8608-59798780ca73,32395.00000002,2022-01-06,"#N/A","#N/A",Closed,"#N/A",Skyba - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
dc278b9c-31d9-4931-92fb-5ea7fd2747da,92678f99-1a5b-4ac2-8aa3-59b3a3681938,74395.0,2022-06-19,"#N/A","#N/A",Pipeline,"#N/A",Tagopia - Initial Sale,"#N/A","#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
dcedd76b-3a8f-4dcc-9778-31fe017940f8,ca8724bc-999d-409f-826f-1d9c24c81e01,11250.0,2022-08-27,"#N/A","#N/A",Pipeline,"#N/A",Jaxspan - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
dd14fdaf-49c6-46ab-9f20-84a709106428,69a65eb6-bd69-4feb-a0a3-b94786b5bb92,72395.0,2021-08-23,"#N/A","#N/A",Omitted,"#N/A",Fiveclub - Initial Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
dd27eb9a-2a13-4c2c-8e25-a6e4db8c926d,f37215be-1589-4f91-8bad-b3bcace58b81,18050.0,2022-03-22,"#N/A","#N/A",Pipeline,"#N/A",Browsetype - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
dd822376-e900-420a-8f1e-e54827569866,a497c590-8a63-4250-9e40-1098a8f2d086,70795.0,2022-08-28,"#N/A","#N/A",Pipeline,"#N/A",Skyvu - SOW 2,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
dd9235fa-440a-4b0e-8464-aeeb1b221c02,f96c1584-ca94-4fc6-a4a5-3469075c9339,32395.00000002,2022-02-21,"#N/A","#N/A",Closed,"#N/A",Myworks - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
ddb85043-91d8-4f77-901e-59e2a56792ea,4b3d5bf3-e24a-4042-b98b-882f15fc02c1,32395.00000002,2022-06-13,"#N/A","#N/A",Closed,"#N/A",Topicshots - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
ddcc4256-6bcb-4158-9861-f33a07b2f7e1,06b8c27c-4ebf-40d8-9e98-5dead197c804,34995.0,2022-01-15,"#N/A","#N/A",Pipeline,"#N/A",Yodel - Additional Sale,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
dde92922-a38c-4781-ae9b-d454d98d5fde,2511b2e7-40a5-4a8e-b74d-b0e23a30fda9,100082.0,2022-05-12,"#N/A","#N/A",Pipeline,"#N/A",Edgeclub - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
de83eedf-2899-4d9f-be00-122916090256,5582711f-6813-4668-b42a-2d390de039b6,72395.0,2022-08-13,"#N/A","#N/A",Pipeline,"#N/A",Oloo - SOW 2,"#N/A","#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
de872836-e390-4a6c-8611-038cb34c879e,911fbcfb-2bb2-4cf0-8c05-ab806ffe1684,32395.00000002,2022-06-13,"#N/A","#N/A",Closed,"#N/A",Twiyo - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
deba90ed-3575-45b3-a006-bce8f76afe97,c1aa150f-d450-4f08-8630-8d088ee38fc5,11550.0,2022-03-22,"#N/A","#N/A",Pipeline,"#N/A",Tavu - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
debcc78a-500f-4df4-8dca-ec98ff69b8eb,4259b345-e4b5-45d1-89f9-de662268b45e,72395.0,2022-01-28,"#N/A","#N/A",Omitted,"#N/A",JumpXS - Initial Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
debd27fe-0c99-444d-a4ec-ccf1ab5ad650,f5ad6de4-26a8-464c-87b6-5356ee003326,43495.0,2022-03-08,"#N/A","#N/A",Pipeline,"#N/A",Yamia - SOW 3,"#N/A","#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
df2d007b-3a62-4eeb-ae46-8d4bcecc690d,b50175af-0a8b-4ef6-9152-33539e79149f,11550.0,2022-03-22,"#N/A","#N/A",Pipeline,"#N/A",Trilith - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
df84c97b-43f1-48e1-965b-a9e6b5cfd86a,7767ffe8-850a-4352-bd5e-5a2d20ddc6b3,18050.0,2022-03-22,"#N/A","#N/A",Pipeline,"#N/A",Fatz - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
df92f593-94b6-497a-9510-99644ae501be,23dc27d4-6a68-4db8-bc53-95b7cedb45b8,73995.0,2022-08-19,"#N/A","#N/A",Pipeline,"#N/A",Mydo - Initial Sale,"#N/A","#N/A",60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,"#N/A","#N/A","#N/A",false,"#N/A"
dfaf3896-d7ed-49b3-a28b-ea94cbe140a4,20026d48-2d5f-44c3-b37b-bac125cff81a,75000.0,2022-05-12,"#N/A","#N/A",Pipeline,"#N/A",Topiclounge - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
dfbab349-6416-4140-b75b-dd5099dec618,c372afa4-cd9e-4056-9433-6f39853d8adc,29995.0,2022-03-31,"#N/A","#N/A",Closed,"#N/A",Digitube - Additional Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
dfd55aa2-d374-483a-b877-8ee04bcc9d40,85516b53-29bd-45ff-8313-3a91341700c1,11550.0,2022-08-27,"#N/A","#N/A",Pipeline,"#N/A",Gabcube - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
e001b2fe-0f71-474a-8a35-08a631230ad6,2b83056b-675e-4f7d-8dc8-11e759bb5c5a,32395.00000002,2022-03-06,"#N/A","#N/A",Closed,"#N/A",Topicstorm - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
e03c06fa-4e93-45a0-ad24-9181e8063942,f8be9034-0336-4ac6-aea5-608d9fa81388,75995.0,2022-08-19,"#N/A","#N/A",Pipeline,"#N/A",Tavu - Initial Sale,"#N/A","#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
e054fb59-20f6-47a3-858e-54b55f43d4e3,5d7836e1-6a4f-432f-b2f0-40eb52ffb4b2,75000.0,2022-10-17,"#N/A","#N/A",Pipeline,"#N/A",Thoughtstorm - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
e06d8c82-4cbb-425f-a925-fa1ebbe2ad16,0b05a375-0cd9-4195-937a-a0f662e20181,72395.0,2021-08-23,"#N/A","#N/A",Omitted,"#N/A",Jaxspan - Initial Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
e0952d77-a45c-44a0-a77d-6a1090ffb27b,5d1c2ac8-5f60-4861-afe4-92995dacf6af,72395.0,2020-10-12,"#N/A","#N/A",Closed,"#N/A",Meeveo - Additional Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
e096e7bc-5a60-44f9-ad98-e08c87bd14da,c261a131-071b-41fa-b99f-6c5b8b1ebe7e,100082.0,2022-10-17,"#N/A","#N/A",Pipeline,"#N/A",Blognation - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
e10446b0-c400-4ef0-9d79-92b789429d3a,f5a7d870-a17b-46ad-9022-ad5792b21b2e,72395.0,2022-01-28,"#N/A","#N/A",Omitted,"#N/A",Eamia - Initial Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
