"Guid","AccountSource","AnnualRevenue","BillingCity","BillingCountry","BillingEmail__c","BillingGeocodeAccuracy","BillingLatitude","BillingLongitude","BillingPostalCode","BillingState","BillingStreet","CorporateLocations__c","Custom_Account_Picklist__c","Description","Fax","FranchiseLocations__c","Industry","IsCustomerPortal","Jigsaw","Name","New_Cool_Picklist__c","NumberOfEmployees","ParentId","Phone","SBQQ__AssetQuantitiesCombined__c","SBQQ__CoTermedContractsCombined__c","SBQQ__CoTerminationEvent__c","SBQQ__ContractCoTermination__c","SBQQ__DefaultOpportunity__c","SBQQ__IgnoreParentContractedPrices__c","SBQQ__PreserveBundle__c","SBQQ__PriceHoldEnd__c","SBQQ__RenewalModel__c","SBQQ__RenewalPricingMethod__c","SBQQ__TaxExempt__c","ShippingCity","ShippingCountry","ShippingGeocodeAccuracy","ShippingLatitude","ShippingLongitude","ShippingPostalCode","ShippingState","ShippingStreet","SicDesc","TaxID__c","Test_Field__c","Type","Website","blng__BillToContact__c","blng__CustomerProfileId__c","blng__DefaultPaymentType__c","ccrz__CustomField1__c","ccrz__CustomField2__c","ccrz__DataId__c","ccrz__PreventAddrBookSave__c","ccrz__PreventNewAddrCheckout__c","ccrz__PreventNewBillAddrCO__c","ccrz__SourceSystem__c","ccrz__TaxExemptAccount__c","ccrz__UsedByCloudcraze__c"
cc6b6ef2-906a-44df-b09e-163e566eaefd,"#N/A",3.7864E10,Chicago,United States,billing@billing.email.invalid.invalid.invalid,"#N/A","#N/A","#N/A",60606-7147,IL,233 S Wacker Dr,"#N/A","#N/A",Realia Home is the leader in Retail in Chicago,"#N/A","#N/A",Retail,false,"#N/A",Edgetag,"#N/A","#N/A","#N/A",1.872.825.4000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",29 Noalimba Cr,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
cd8f92ab-57b5-43d6-b44a-7cde20f4c91c,"#N/A",4.1373E10,Springdale,United States,billing@billing.email.invalid,"#N/A","#N/A","#N/A",72762-6901,AR,2200 W Don Tyson Pkwy,"#N/A","#N/A",Newslync is the leader in Media in Springdale,"#N/A","#N/A",Media,false,"#N/A",Meevee,"#N/A","#N/A","#N/A",1.479.290.4000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Springdale,US,"#N/A","#N/A","#N/A",72765-2020,AR,P.O. BOX 2020,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
cf20d72d-12ce-4461-a704-b3b1c39fe5a7,"#N/A",1.58331476E8,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3000,VIC,200 Elizabeth Street,"#N/A","#N/A",Galaxy Corp is the leader in Banking in Melbourne,"#N/A","#N/A",Banking,false,"#N/A",Mycat,"#N/A","#N/A","#N/A",(03) 7578 7328,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,200 Elizabeth Street,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
cfb12001-5102-4728-820a-a215a5dca5ec,"#N/A",3.1469E10,Falls Church,United States,"#N/A","#N/A","#N/A","#N/A",22042,VA,2941 Frview Pk Dr Ste 100,"#N/A","#N/A",Keading Transportation Services is the leader in Transportation in Falls Church,"#N/A","#N/A",Transportation,false,"#N/A",Buzzshare,"#N/A","#N/A","#N/A",1.703.876.3000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
cffb3738-a442-44d4-bed7-5b1ffcf33ebc,"#N/A",7.451E10,Philadelphia,United States,"#N/A","#N/A","#N/A","#N/A",19103-2838,PA,1701 JFK Blvd,"#N/A","#N/A",Initech is the leader in Technology in Philadelphia,"#N/A","#N/A",Technology,false,"#N/A",Topicstorm,"#N/A","#N/A","#N/A",1.215.286.1700,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d05b906b-85cd-4d58-992e-d2e4a3fa2c0b,"#N/A",5.0687142E10,Bloomington,United States,"#N/A","#N/A","#N/A","#N/A",61710-0001,IL,1 State Farm Plz,"#N/A","#N/A",Delphi Energy is the leader in Energy in Bloomington,"#N/A","#N/A",Energy,false,"#N/A",Pixonyx,"#N/A","#N/A","#N/A",1.309.766.2311,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d14a9e54-d45c-43e4-bb32-b271750b0c7d,"#N/A",4.12752795E8,Avoca Beach,Australia,"#N/A","#N/A","#N/A","#N/A",2251,NSW,18 Hillside Rd,"#N/A","#N/A",CL North is the leader in Healthcare in Avoca Beach,"#N/A","#N/A",Healthcare,false,"#N/A",Photolist,"#N/A","#N/A","#N/A",(02) 7233 8627,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Avoca Beach,Australia,"#N/A","#N/A","#N/A",2251,NSW,18 Hillside Rd,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d1662cbc-a2b5-485c-8e3d-41ca44a29397,"#N/A",3.4441E10,New York,United States,billing@billing.email.invalid.invalid.invalid,"#N/A","#N/A","#N/A",10285-0002,NY,200 Vesey St,"#N/A","#N/A",Walken Group is the leader in Consumer Goods in New York,"#N/A","#N/A",Consumer Goods,false,"#N/A",JumpXS,"#N/A","#N/A","#N/A",1.212.640.2000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d1bc7846-35b6-421f-b5a6-1cd3eb8a03ad,"#N/A","#N/A","#N/A","#N/A",ap@sixflags.com,"#N/A","#N/A","#N/A","#N/A",TX,"#N/A",26.0,"#N/A","#N/A","#N/A",0.0,Entertainment,false,"#N/A",Six Flags Entertainment,"#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",12-3456789,"#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d49ca7b1-4e70-47ca-b3e4-b13b1dca42fe,"#N/A",9.0033E10,San Francisco,United States,"#N/A","#N/A","#N/A","#N/A",94104-1205,CA,420 Montgomery St Frnt,"#N/A","#N/A",Cryptocurrents is the leader in Financial Services in San Francisco,"#N/A","#N/A",Financial Services,false,"#N/A",Trunyx,"#N/A","#N/A","#N/A",1.866.878.5865,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",420 Montgomery St Frnt,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d5648f74-1705-4e0a-b483-d5fa2a1de019,"#N/A",1.17386E11,Fairfield,United States,"#N/A","#N/A","#N/A","#N/A",06828-0001,CT,3135 Easton Tpke,"#N/A","#N/A","Signal Processing, LLC is the leader in Technology in Fairfield","#N/A","#N/A",Technology,false,"#N/A",Vitz,"#N/A","#N/A","#N/A",1.203.373.2211,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d5ae20cc-5097-4409-8114-19f096ae85bb,"#N/A",2.9636E10,Deerfield,United States,billing@billing.email.invalid.invalid.invalid,"#N/A","#N/A","#N/A",60015-2565,IL,3 Parkway N Ste 300,"#N/A","#N/A",SWD Logistics is the leader in Transportation in Deerfield,"#N/A","#N/A",Transportation,false,"#N/A",Dynava,"#N/A","#N/A","#N/A",1.847.943.4000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",23 Lundy Av,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d72e3ab1-c21d-48f1-b58b-f337b5a60dbf,"#N/A",2.89485471E8,Ballarat Central,Australia,billing@billing.email.invalid.invalid.invalid,"#N/A","#N/A","#N/A",3350,VIC,50 Loch Av,"#N/A","#N/A",Incom Corporation is the leader in Manufacturing in Ballarat Central,"#N/A","#N/A",Manufacturing,false,"#N/A",Realbridge,"#N/A","#N/A","#N/A",(03) 8300 7460,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Ballarat Central,Australia,"#N/A","#N/A","#N/A",3350,VIC,50 Loch Av,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d7845aaa-943d-463f-9ed3-89d3a852997c,"#N/A",2.68882E11,Irving,United States,"#N/A","#N/A","#N/A","#N/A",75039-2298,TX,5959 Las Colinas Blvd,"#N/A","#N/A","Custom Metal, LLC is the leader in Automotive in Irving","#N/A","#N/A",Automotive,false,"#N/A",Realfire,"#N/A","#N/A","#N/A",1.972.444.1000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d7fa01a0-e682-428d-b1ab-7f83f7572b70,"#N/A",7.6279E10,Cincinnati,United States,billing@billing.email.invalid.invalid.invalid,"#N/A","#N/A","#N/A",45202-3393,OH,1 Procter and Gamble Plz,"#N/A","#N/A",ADM Goods is the leader in Consumer Goods in Cincinnati,"#N/A","#N/A",Consumer Goods,false,"#N/A",Voonix,"#N/A","#N/A","#N/A",1.513.983.1100,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Cincinnati,US,"#N/A","#N/A","#N/A",45201-0599,OH,P.O. BOX 599,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d8284540-d48a-40b6-adb6-214553e2f715,"#N/A",1.02531E11,Dublin,United States,"#N/A","#N/A","#N/A","#N/A",43017-1091,OH,7000 Cardinal Pl,"#N/A","#N/A",Sombra Corporation is the leader in Construction in Dublin,"#N/A","#N/A",Construction,false,"#N/A",Eazzy,"#N/A","#N/A","#N/A",1.614.757.5000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d875e8eb-68a3-4bf7-b1b3-0d3b9fb41c70,"#N/A",3.7897E10,New York,United States,billing@billing.email.invalid.invalid.invalid,"#N/A","#N/A","#N/A",10036-8200,NY,1585 Broadway,"#N/A","#N/A","Clearcoat, LLC is the leader in Automotive in New York","#N/A","#N/A",Automotive,false,"#N/A",Dazzlesphere,"#N/A","#N/A","#N/A",1.212.761.4000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",200 George Street,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d8c00490-103a-4307-8608-59798780ca73,"#N/A",3.2618759E10,Lakeland,United States,billing@billing.email.invalid,"#N/A","#N/A","#N/A",33811-3311,FL,3300 Publix Corp Pkwy,"#N/A","#N/A","Mecurial, Inc. is the leader in Retail in Lakeland","#N/A","#N/A",Retail,false,"#N/A",Skyba,"#N/A","#N/A","#N/A",1.863.688.1188,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Lakeland,US,"#N/A","#N/A","#N/A",33802-0407,FL,P.O. BOX 407,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d92ebee8-278c-4ec3-8d65-8c73991728b4,"#N/A","#N/A",Broomfield,USA,"#N/A","#N/A","#N/A","#N/A",80020,Colorado,1234 Hilltop Road,"#N/A","#N/A",Rachel Adams is the leader in Healthcare in Broomfield,"#N/A","#N/A",Healthcare,false,"#N/A",Vimbo,"#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d936ff9b-86f5-4898-aecc-a8d1b3ef3ad9,"#N/A","#N/A","#N/A","#N/A",ap@pizzahut.com,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",703.0,"#N/A","#N/A","#N/A",18000.0,Restaurant,false,"#N/A",Pizza Hut,"#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",12-3456789,"#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d95e10c3-f0d7-4e70-bc04-21480465d1f0,"#N/A",8.9244318E7,Middlesex,United Kingdom,billing@billing.email.invalid,"#N/A","#N/A","#N/A","#N/A",London,980 Great West Road,"#N/A","#N/A",TF South is the leader in Healthcare in Middlesex,"#N/A","#N/A",Healthcare,false,"#N/A",Chatterpoint,"#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d9a82516-9448-4bb8-8033-868e450e1830,"#N/A","#N/A",San Francisco,USA,billing@billing.email.invalid.invalid.invalid,"#N/A","#N/A","#N/A",94105,CA,"The Landmark @ One Market, Suite 300",33.0,"#N/A","Founded in March 1999, salesforce.com (http://www.salesforce.com) builds and delivers customer relationship management (CRM) applications as scalable online services. The salesforce.com product suite - Team Edition, Professional Edition, Enterprise Edition, Wireless Edition and Offline Edition - gives companies of all sizes a complete 360-degree view of the customer. The company's award-winning CRM solutions provide integrated online sales force automation, customer service and support management, and marketing automation applications to help companies meet the complex challenges of global customer communication. Salesforce.com has received considerable recognition in the industry, including Editors' Choice and two Five-Star ratings from PC Magazine, two Deploy Awards from InfoWorld, Red Herring 100, Upside Hot 100, Investor's Choice Award from Enterprise Outlook, Editors' Choice from TMCLabs, Top 10 CRM Implementation from Aberdeen Group, and InfoWorld's 2001 CRM Technology of the Year. Founded in 1999, salesforce.com is headquartered in San Francisco, with offices in Europe and Asia.",(415) 901-7040,0.0,Corporate Office,false,"#N/A",salesforce.com,"#N/A","#N/A","#N/A",(415) 901-7000,false,false,"#N/A","#N/A","#N/A",false,true,"#N/A",Contract Based,"#N/A","#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94105,CA,"The Landmark @ One Market, Suite 300","#N/A",47-7636227,"#N/A",Prospect,http://www.salesforce.com,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d9c4ba81-7557-46bb-8a3e-dbc526033fdc,"#N/A",5.85033103E8,Hunters Hill,Australia,"#N/A","#N/A","#N/A","#N/A",2110,NSW,6/10 Mount St,"#N/A","#N/A",CG South is the leader in Healthcare in Hunters Hill,"#N/A","#N/A",Healthcare,false,"#N/A",Jabberstorm,"#N/A","#N/A","#N/A",(02) 6279 8265,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Hunters Hill,Australia,"#N/A","#N/A","#N/A",2110,NSW,6/10 Mount St,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
d9e40449-847b-4ac9-a576-d356725fab62,"#N/A",3.85068818E8,Cranbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3977,VIC,40 Toirram Cr,"#N/A","#N/A",Monarch Playing Card Co. is the leader in Education in Cranbourne,"#N/A","#N/A",Education,false,"#N/A",Bubblemix,"#N/A","#N/A","#N/A",(03) 7305 6379,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Cranbourne,Australia,"#N/A","#N/A","#N/A",3977,VIC,40 Toirram Cr,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
da11c1dc-86bf-4c8b-bad3-0bedc730e872,"#N/A",1.46231103E8,Kensington,Australia,billing@billing.email.invalid,"#N/A","#N/A","#N/A",1465,NSW,4/81 Doncaster Av,"#N/A","#N/A",SB North is the leader in Healthcare in Kensington,"#N/A","#N/A",Healthcare,false,"#N/A",Quire,"#N/A","#N/A","#N/A",(02) 6721 8929,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Kensington,Australia,"#N/A","#N/A","#N/A",1465,NSW,4/81 Doncaster Av,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
da3cded1-8727-4282-82f3-b3e904f75e9b,"#N/A",2.88628E10,Moline,United States,"#N/A","#N/A","#N/A","#N/A",61265-8098,IL,1 John Deere Pl,"#N/A","#N/A",Fastforward Software is the leader in Technology in Moline,"#N/A","#N/A",Technology,false,"#N/A",Tazz,"#N/A","#N/A","#N/A",1.309.765.8000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
dbb34031-9670-4f59-96d0-ce526cc90f17,"#N/A",3.4292E10,Dallas,United States,billing@billing.email.invalid,"#N/A","#N/A","#N/A",75225-6142,TX,8111 Westchester Dr # 600,"#N/A","#N/A",Mammoth Pictures is the leader in Media in Dallas,"#N/A","#N/A",Media,false,"#N/A",Fliptune,"#N/A","#N/A","#N/A",1.214.981.0700,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
dbc72026-2087-4f76-9f02-f82c55cd41e5,"#N/A",7.0074E10,New Brunswick,United States,billing@billing.email.invalid.invalid.invalid,"#N/A","#N/A","#N/A",08933-0002,NJ,1 Johnson and Johnson Plz,"#N/A","#N/A",Budgetworks is the leader in Financial Services in New Brunswick,"#N/A","#N/A",Financial Services,false,"#N/A",Blognation,"#N/A","#N/A","#N/A",1.732.524.0400,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Neenah,US,"#N/A","#N/A","#N/A",54957-0767,WI,P.O. BOX 767,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
dc203803-0f76-484d-a61f-19b7d0e30a4e,"#N/A",1.57107E11,Minnetonka,United States,billing@billing.email.invalid.invalid.invalid,"#N/A","#N/A","#N/A",55343-9693,MN,9900 Bren Rd E Ste 300w,"#N/A","#N/A","Input, Inc. is the leader in Shipping in Minnetonka","#N/A","#N/A",Shipping,false,"#N/A",Skinte,"#N/A","#N/A","#N/A",1.952.936.1300,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Minneapolis,US,"#N/A","#N/A","#N/A",55440-1459,MN,P.O. BOX 1459,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
dceae2fc-6bba-49d6-8de5-eca4bf73c848,"#N/A",4.3025852E10,Irvine,United States,billing@billing.email.invalid,"#N/A","#N/A","#N/A",92612-0697,CA,3351 Michelson Dr Ste 100,"#N/A","#N/A",Abilitech Software Solutions is the leader in Technology in Irvine,"#N/A","#N/A",Technology,false,"#N/A",Kwimbee,"#N/A","#N/A","#N/A",1.714.566.1000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3351 Michelson Dr Ste 100,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
ddde611d-7c6a-4adb-8f1e-5d9b26386df9,"#N/A",2.9111322E7,Savannah,United States,billing@billing.email.invalid,"#N/A","#N/A","#N/A",31410,GA,50137 Brickson Park Alley,"#N/A","#N/A","#N/A","#N/A","#N/A",Consulting,false,"#N/A",Pixope,"#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
dfa565c6-55a1-4833-8210-6955c469b819,"#N/A",8.4202995E8,Mitchelton,Australia,billing@billing.email.invalid.invalid.invalid,"#N/A","#N/A","#N/A",4053,QLD,34 Frasers Rd,"#N/A","#N/A",Christian Lavendar Hospital is the leader in Healthcare in Mitchelton,"#N/A","#N/A",Healthcare,false,"#N/A",Viva,"#N/A","#N/A","#N/A",(07) 8057 8902,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Mitchelton,Australia,"#N/A","#N/A","#N/A",4053,QLD,34 Frasers Rd,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
e146965f-3011-416a-8c9e-5cbd37215914,"#N/A",7.20606185E8,Turin,Italy,billing@billing.email.invalid,"#N/A","#N/A","#N/A","#N/A",Turin,"Via Nizza, 250","#N/A","#N/A",TF North is the leader in Healthcare in Turin,"#N/A","#N/A",Healthcare,false,"#N/A",Realcube,"#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
e1a29990-5029-4667-b6f5-70ecc36d25d7,"#N/A",1.0983E11,Cincinnati,United States,"#N/A","#N/A","#N/A","#N/A",45202-1100,OH,1014 Vine St Ste 1000,"#N/A","#N/A",Hagan University is the leader in Higher Education in Cincinnati,"#N/A","#N/A",Higher Education,false,"#N/A",Fiveclub,"#N/A","#N/A","#N/A",1.513.762.4000,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
e1eebf4f-becf-47b7-a7df-e365f688acab,"#N/A","#N/A","#N/A","#N/A",billing@billing.email.invalid,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",703.0,"#N/A","#N/A","#N/A",18000.0,Restaurant,false,"#N/A",Pizza Hut,"#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",64-7070677,"#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
e23924aa-e3be-42ca-916d-b19c7cea33b3,"#N/A",6.52105621E8,Bavaria,Germany,"#N/A","#N/A","#N/A","#N/A","#N/A",Essen,45131 Brüsseler Platz,"#N/A","#N/A",Tessier-Ashpool is the leader in Government in Bavaria,"#N/A","#N/A",Government,false,"#N/A",Eidel,"#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
e3120267-d464-4822-96af-7ca189b04c7e,"#N/A",1.03355E11,Palo Alto,United States,"#N/A","#N/A","#N/A","#N/A",94304-1126,CA,1501 Page Mill Rd,"#N/A","#N/A",Kumatsu Motors is the leader in Automotive in Palo Alto,"#N/A","#N/A",Automotive,false,"#N/A",Oodoo,"#N/A","#N/A","#N/A",1.650.857.1501,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Palo Alto,US,"#N/A","#N/A","#N/A",94303-0890,CA,P.O. BOX 10301,"#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
e4975ba1-d2ad-416a-94ac-d209676e6865,"#N/A",1.89091733E8,Riverview,Australia,billing@billing.email.invalid,"#N/A","#N/A","#N/A",2066,NSW,28a College Rd S,"#N/A","#N/A",QWERTY Logistics is the leader in Manufacturing in Riverview,"#N/A","#N/A",Manufacturing,false,"#N/A",Dynabox,"#N/A","#N/A","#N/A",(02) 8954 8573,false,false,"#N/A",Never,"#N/A",false,true,"#N/A",Contract Based,Same,No,Riverview,Australia,"#N/A","#N/A","#N/A",2066,NSW,28a College Rd S,"#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,"#N/A",false,false
